	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
529	HKO16_RS08255	24.0781733434353	1.42281952283695	0.41274393470049	3.44722091160329	0.00056638525130346	0.00133801364291512
530	HKO16_RS08280	2269.95597595054	0.613628602705906	0.210945027232327	2.90895031163772	0.00362644492164296	0.00736707757697501
531	HKO16_RS08350	78.8948832974379	1.13075705656351	0.21145478460731	5.34751227626949	8.91713651806298e-08	3.54977923942465e-07
532	HKO16_RS08355	38.4860478623518	1.86633473306073	0.398126114021147	4.68779782921146	2.76160630469819e-06	9.16128616328069e-06
533	HKO16_RS08365	232.167824922495	0.72219516830117	0.128220593735692	5.6324428647544	1.7767471713732e-08	7.7309161805564e-08
534	HKO16_RS08370	2225.44112889616	1.31101886642734	0.20734356388182	6.32293012564686	2.56649375465077e-10	1.34695927488123e-09
535	HKO16_RS08405	284.046253949023	0.838171639720401	0.188272382448771	4.45190966842133	8.5109970983277e-06	2.64519527756996e-05
536	HKO16_RS08420	1838.43930116299	0.716876192159912	0.151995006472272	4.716445683304	2.40000400909771e-06	8.01858482325325e-06
537	HKO16_RS08430	3461.78121548038	1.28206954812496	0.122000007619267	10.5087661316054	7.87166572147874e-26	1.4229842091678e-24
538	HKO16_RS08435	2589.83627695464	0.868516335133403	0.104233124112343	8.33244079106094	7.91924665486245e-17	7.67715569494697e-16
539	HKO16_RS08440	4210.97325278328	1.52989959806596	0.148986427186145	10.2687179427055	9.74916071263092e-25	1.63593539850515e-23
540	HKO16_RS08445	574.059707229144	1.81606991094291	0.267418410216564	6.79111774493089	1.1126806379388e-11	6.82565729043771e-11
541	HKO16_RS08455	85.7310769854232	1.32604623774682	0.28541808839304	4.64597827423175	3.38468625616768e-06	1.10809238587747e-05
542	HKO16_RS08520	462.380469070653	0.700282173036751	0.234032034455126	2.99224922206547	0.0027693008599591	0.00576347264625525
543	HKO16_RS08525	549.264225843258	0.562801017373717	0.237202637334107	2.37265919004515	0.017660551024634	0.0313351265690756
544	HKO16_RS08530	179.553044937085	0.783514534516287	0.328074100957557	2.3882242829575	0.0169300063578438	0.0302108172584891
545	HKO16_RS08575	55.8603956045507	1.55333668719926	0.315307992377037	4.926410762661	8.37538358660742e-07	2.99910864890765e-06
546	HKO16_RS08625	601.73394721496	1.55066056201128	0.15547380782198	9.9737736132816	1.98538928698057e-23	3.0573360954244e-22
547	HKO16_RS08660	627.090328060091	2.1178747678414	0.138629133580809	15.2772704635484	1.08386278427028e-52	7.37420825225344e-51
548	HKO16_RS08675	32.7407146562365	0.832449055716802	0.371049698315164	2.24349746003494	0.0248647534677174	0.0425320271704335
549	HKO16_RS08705	37.9366537423375	1.46382806606715	0.401839452371198	3.64281818877989	0.00026966931671892	0.00067139227089967
550	HKO16_RS08720	379.17587173055	0.393973381746793	0.113271684138758	3.47812769574588	0.0005049293214094	0.00120270243202672
551	HKO16_RS08730	300.401168413832	1.76938546058888	0.247491289531609	7.14928377454229	8.72318342588692e-13	5.89208526708824e-12
552	HKO16_RS08735	902.878979775392	1.52370209501277	0.207988982306919	7.32587889085547	2.37338059632862e-13	1.68523533044814e-12
553	HKO16_RS08750	57.3612830843199	2.80191920403272	0.39428213719447	7.1063812932787	1.1912502406848e-12	7.949545008568e-12
554	HKO16_RS08765	538.453797629416	0.756315734506043	0.138924315131832	5.44408467148703	5.20724481029297e-08	2.14126484396882e-07
555	HKO16_RS08770	721.29965996933	0.968567773688506	0.129125361815981	7.50098787772483	6.33386486822907e-14	4.78814592664913e-13
556	HKO16_RS08775	631.86677801309	1.0966133549097	0.156887035843161	6.9898277382586	2.752239621482e-12	1.79110968062359e-11
557	HKO16_RS08780	237.450284690053	0.85875585346892	0.184777882267217	4.647503494098	3.35976404667862e-06	1.10089641529522e-05
558	HKO16_RS08785	279.594094517437	1.40209926265913	0.148162434761527	9.463257437122	2.98496355886391e-21	4.01788979757869e-20
559	HKO16_RS08790	590.495821107413	1.02498554482569	0.158838162047422	6.45301816398303	1.09644211172614e-10	6.06935855337164e-10
560	HKO16_RS08800	639.099803182968	3.40265574890206	0.195460683691497	17.4083896804158	7.12602879147404e-68	8.33299991802995e-66
561	HKO16_RS08805	63.71582868863	1.13358825807057	0.299664874138055	3.78285330014465	0.00015504079985547	0.0004009417229158
562	HKO16_RS08815	23.3120658779201	2.45907806357674	0.618576807942826	3.97538031171067	7.02668760364246e-05	0.00019136728539177
563	HKO16_RS08825	54.1490475728603	2.19851598833112	0.461124063996625	4.7677320703593	1.86311327200866e-06	6.31500893465255e-06
564	HKO16_RS08830	44.6061850671918	1.82175316907489	0.410103234610055	4.44218190770207	8.90512238437449e-06	2.75852383794117e-05
565	HKO16_RS08835	21.5378936935365	2.2337405592126	0.506185772346896	4.41288689102425	1.02001292735865e-05	3.13116355551768e-05
566	HKO16_RS08845	77.1993984691362	1.51548376522021	0.204648852866896	7.40528834630645	1.30865804444869e-13	9.52723424577238e-13
567	HKO16_RS08875	15.9521047844593	2.3521249470971	0.63990327067223	3.67575078124879	0.00023715094871166	0.00059718630557136
568	HKO16_RS08880	126.619009345889	0.830349519098912	0.199893522061822	4.1539591205067	3.26771578528589e-05	9.36995591458989e-05
569	HKO16_RS08925	14.81260362738	2.7057506187904	0.741480622646575	3.64911844780614	0.00026314176126878	0.00065688890638278
570	HKO16_RS08940	24.5099388341399	1.42839124853048	0.429450979868155	3.32608683060639	0.00088074487140597	0.00201574758948083
571	HKO16_RS08975	743.051176665419	1.42138618957398	0.28955279098453	4.90890170576848	9.15878660671441e-07	3.25781173786362e-06
572	HKO16_RS08980	91.94104527385	1.48738532074901	0.336178386726472	4.42439305879354	9.67137966265282e-06	2.9773535736124e-05
573	HKO16_RS08985	217.53797533103	0.72403598415894	0.25637683539351	2.82410843806393	0.00474123409281708	0.00940206569969344
574	HKO16_RS09025	129.776088176252	1.37607999309549	0.296978619910875	4.63359952816959	3.59361864788943e-06	1.17136942337999e-05
575	HKO16_RS09030	527.1787245565	1.15887958372664	0.267774409464845	4.32782051893118	1.50592104946551e-05	4.52623017437746e-05
576	HKO16_RS09035	79.944219056296	1.15886932373078	0.300773558975287	3.85296276600562	0.00011669714167343	0.00030817269170217
577	HKO16_RS09050	3.5802331432568	4.34934707017084	1.33374774689386	3.26099675167209	0.00111021312126548	0.0024996495185171
578	HKO16_RS09060	8.77100492792845	3.43818984638541	0.873255439116616	3.93720976975932	8.2434541366728e-05	0.00022279011729964
579	HKO16_RS09070	36.779379309392	2.79183748562904	0.602740382521681	4.6319071470686	3.62312649927211e-06	1.17893385741532e-05
580	HKO16_RS09075	18.9601808733875	2.30980324658288	0.485855997147171	4.75409022456342	1.99342007467236e-06	6.70807366854674e-06
581	HKO16_RS09095	132.288676124771	0.694346502787603	0.266569300396497	2.60475044108541	0.00919412002602632	0.0172021985686952
582	HKO16_RS09125	30.1108520987446	1.6975636233616	0.417190476831704	4.06903732859272	4.7207784332679e-05	0.00013212530214875
583	HKO16_RS09130	4.58966112169092	5.48025249908828	1.23819217794963	4.42601124177932	9.59915236174464e-06	2.96125541118289e-05
584	HKO16_RS09140	6.94856989134038	3.51279103968573	1.05498146411872	3.32971825492701	0.00086933901730466	0.0019969715179583
585	HKO16_RS09145	17.1658310042974	4.62735331173674	0.796754441622286	5.80775339302145	6.33166828084567e-09	2.86841437129837e-08
586	HKO16_RS09150	53.7813590594815	1.96562842570842	0.438297720273239	4.48468776995471	7.30207793894363e-06	2.29231339324892e-05
587	HKO16_RS19395	22.4461795564451	1.59022338198014	0.396186326181217	4.01382702252266	5.97421348190211e-05	0.00016474212858716
588	HKO16_RS09170	6.27081927350009	1.93078195905396	0.744237009048077	2.59431059673254	0.00947808198641273	0.0176804500464389
589	HKO16_RS09175	2135.78848937204	2.77025374153825	0.105412307626656	26.280173576598	3.23207279439221e-152	1.72777377094509e-149
590	HKO16_RS09180	509.942988655594	2.15008287142375	0.209367046119396	10.2694426428389	9.67620621625851e-25	1.6310073721279e-23
591	HKO16_RS09190	32.6146212786258	0.870540732718803	0.338450817896161	2.57213363563474	0.0101073868918071	0.0187794646222155
592	HKO16_RS09195	126.313235219501	1.08349578493965	0.243252332258603	4.4542051246924	8.42045681371778e-06	2.61923103881396e-05
593	HKO16_RS09200	45.3412831553753	2.47053015455636	0.397889158444654	6.20909140679693	5.32918198642122e-10	2.71316993104601e-09
594	HKO16_RS09205	22.0831683875145	1.59477244363265	0.432958557331631	3.68342978011891	0.00023011669501098	0.00058103689118159
595	HKO16_RS09210	20.4526236751098	1.14806291712174	0.509353876816431	2.25395931861239	0.0241987273607066	0.0415374485246625
596	HKO16_RS09225	38.0786011910603	0.905634866848675	0.356470670657968	2.54055927007142	0.01106753331823	0.0204113896879334
597	HKO16_RS09235	56.6775122430534	1.90372851692423	0.363626247038692	5.23539907371336	1.64628764841973e-07	6.39046512488239e-07
598	HKO16_RS09245	32.9219876585899	1.44033854191921	0.444763810567163	3.23843466509222	0.00120187545294817	0.00268984326850004
599	HKO16_RS09270	88.2046901352133	1.5848617032857	0.316100612263542	5.01378878053028	5.3368570428604e-07	1.96366952353821e-06
600	HKO16_RS09275	116.922988255364	1.66396483083607	0.202129467049502	8.23217344370955	1.83846797950102e-16	1.70708366731832e-15
601	HKO16_RS09280	273.732023005182	1.70633421655462	0.159753521837103	10.6810428773804	1.24861002580532e-26	2.35974682654724e-25
602	HKO16_RS09285	122.908256771188	1.40933318156318	0.228595962367736	6.16517092850496	7.04070443852357e-10	3.52223476055551e-09
603	HKO16_RS09290	6.60271310255527	3.28889627135	0.953660437840916	3.4487078847436	0.00056327570047303	0.00133234998177628
604	HKO16_RS09305	16.1346127540643	1.57592726989167	0.463888519067736	3.39721119431619	0.0006807640491779	0.00158816650375543
605	HKO16_RS09310	10.6642686106464	3.06428473369577	0.77237963944378	3.96732976532431	7.26823930743108e-05	0.00019737120093183
606	HKO16_RS09315	19.019480727494	2.50854480095687	0.518495190844438	4.83812549325939	1.3106938031151e-06	4.54131130671917e-06
607	HKO16_RS09330	15.0470422550329	1.40824951223876	0.560463798849517	2.51265026417321	0.0119828061927346	0.0219802258692221
608	HKO16_RS09355	30.5206578938218	2.3731402504013	0.366110872980586	6.48202614437823	9.04989527547449e-11	5.06198925572878e-10
609	HKO16_RS09360	43.1501781156709	1.02940092509494	0.290276634342217	3.54627552929854	0.00039071745400786	0.00094939267071262
610	HKO16_RS09365	56.5969594249444	0.774945168439418	0.269907771664765	2.87114803571468	0.00408983946134498	0.00821480368456947
611	HKO16_RS09385	4.2895899968699	2.93156868836383	1.21263957699003	2.41751031715497	0.0156270909779723	0.0279926158159752
612	HKO16_RS09395	8.33268845523766	1.50147018167946	0.65972593460891	2.27589988950418	0.0228520021168681	0.0394428929526385
613	HKO16_RS09495	132.523969957857	0.80475150185415	0.226613152108936	3.55121269160625	0.0003834603993277	0.00093479401582037
614	HKO16_RS09500	39.3855273029005	1.24529391496698	0.339974808100127	3.6629005599739	0.00024937536482938	0.00062418904026191
615	HKO16_RS09505	60.0853761947781	0.654816950505517	0.239071501573232	2.73900045047793	0.00616262890010567	0.0119670769819385
616	HKO16_RS09510	21.4612387358247	1.10285741174027	0.425992689026327	2.58891159437742	0.00962798087959652	0.0179412922578705
617	HKO16_RS09515	17.0612581173679	2.85230081906608	0.607967986610701	4.69153126789963	2.71167818736276e-06	9.01163390507234e-06
618	HKO16_RS09520	41.2237401870248	1.02065440090174	0.393029596032284	2.59688942310061	0.00940722027794014	0.0175745473190474
619	HKO16_RS09525	290.331910579562	1.9000983544817	0.285070364384338	6.66536614069063	2.64006341337592e-11	1.56315147038808e-10
620	HKO16_RS09530	89.1514433989686	0.980767735029478	0.271670135234442	3.61014188837175	0.00030602955286009	0.00075788390920083
621	HKO16_RS09535	115.010079124278	0.662207905018892	0.258541420511128	2.56132229686728	0.0104274571037648	0.0193261735920197
622	HKO16_RS09540	82.2341161227414	1.61915840426666	0.266726116352023	6.07049068314594	1.27520015033143e-09	6.18910371276292e-09
623	HKO16_RS09555	112.773947705426	2.46030206295267	0.209024798084414	11.7703836362951	5.5471675187593e-32	1.49334538526599e-30
624	HKO16_RS09565	100.049242744099	1.10498983807823	0.221162615574255	4.99627767201567	5.84474873007786e-07	2.14422056352464e-06
625	HKO16_RS09570	43.2516437401839	0.884760890007543	0.332489917678622	2.66101569691125	0.00779053251495155	0.0148130958693845
626	HKO16_RS09575	534.413628904141	0.63293845458803	0.28792907608306	2.19824431487928	0.0279317002680009	0.0472729183187967
627	HKO16_RS09580	37.8651831534875	2.57129599046485	0.37786394335238	6.80481965982916	1.01175896729246e-11	6.2372356764553e-11
628	HKO16_RS09590	15.3485151458989	1.59255118783153	0.627105325426693	2.53952744979152	0.0111002334313598	0.0204616125616494
629	HKO16_RS09600	21.3708526858409	1.33661051246004	0.411847955728176	3.24539795298199	0.00117286592799452	0.00262648970829175
630	HKO16_RS09615	87.4053560741481	0.610358406039552	0.203156193253792	3.00438001059148	0.00266122705495837	0.00554471694858252
631	HKO16_RS09620	33.0538003907487	2.3537785874592	0.512606273488426	4.59178654104463	4.39467734289438e-06	1.42133816915391e-05
632	HKO16_RS09625	8.58270649453921	2.24428303289478	0.715258177219888	3.13772439710931	0.00170264889208841	0.00369639565605263
633	HKO16_RS09630	54.4177891905556	1.54540375956097	0.274106913274504	5.63795980589999	1.72076658736802e-08	7.49770560922067e-08
634	HKO16_RS09645	27.9391206150998	0.816307686938341	0.344306730826214	2.37087345048263	0.0177461060253274	0.0314422011111625
635	HKO16_RS09650	29.6484919193567	0.923988878019975	0.341756736077328	2.70364496286302	0.00685835252393383	0.0132016230167492
636	HKO16_RS09660	26.771168268828	2.46769670678513	0.439154328902921	5.61920159810296	1.91841904229656e-08	8.30870839846495e-08
637	HKO16_RS09665	7.61379302282769	3.97352893942435	1.14042568072824	3.48425066759895	0.00049351704320623	0.00117927252597557
638	HKO16_RS09670	22.2707677939124	2.72084331661756	0.554261120914231	4.90895575018799	9.1562633139881e-07	3.25781173786362e-06
639	HKO16_RS09680	22.9722347919335	2.21563061145535	0.475921703799473	4.65545192364015	3.23270836146913e-06	1.0611223411068e-05
640	HKO16_RS09685	12.0105279184252	1.86772653878054	0.651473767575953	2.86692516527581	0.00414481008282091	0.00831183243832575
641	HKO16_RS09700	7.27852308736888	1.82721444540092	0.681873843382687	2.67969575770255	0.00736891021352683	0.0140542619872668
642	HKO16_RS09705	4.08876187019816	3.44315712668595	1.23682086518734	2.78387697329509	0.00537134036640964	0.010565090747207
643	HKO16_RS09725	70.0267866634692	0.976573892303353	0.239858491760231	4.07145848844727	4.67196890231327e-05	0.00013095511335173
644	HKO16_RS09735	7.11719915768895	2.50782239164219	0.880525740630553	2.84809662673384	0.00439815686498151	0.00875420371742596
645	HKO16_RS09755	52.1070861568541	1.20476550090672	0.268514087589082	4.48678693816029	7.23053168956354e-06	2.27558028446987e-05
646	HKO16_RS09795	29.2813351769445	2.38907418113055	0.487585786072361	4.8998027616334	9.59329131517491e-07	3.39622479672512e-06
647	HKO16_RS09835	41.6563082407102	1.60169770119541	0.406608942420541	3.93916004813005	8.1767372336208e-05	0.00022123897851199
648	HKO16_RS09840	43.330098488298	2.00514514791253	0.400611431104574	5.00521201400546	5.58005798275522e-07	2.05113722705993e-06
649	HKO16_RS09845	18.3274875481666	2.88935937751902	0.690506327936871	4.18440680500639	2.85911710105039e-05	8.27441314163229e-05
650	HKO16_RS09850	27.5128838209204	2.38487132895669	0.503187240044322	4.73953061438248	2.14213869571418e-06	7.18269085964378e-06
651	HKO16_RS09855	301.849231751147	0.993900586308796	0.175555056427533	5.66147513227033	1.50077257739353e-08	6.5759847594925e-08
652	HKO16_RS09860	107.34907109608	1.55254657477221	0.237019617992582	6.55028722061645	5.7426526100133e-11	3.26580639311091e-10
653	HKO16_RS09865	15.982724448377	1.84231838455515	0.592604800868295	3.10884822710811	0.00187818171679867	0.00404381817276216
654	HKO16_RS09875	2758.93042768369	1.38143567699638	0.138085662555821	10.0041934218764	1.46077175367031e-23	2.27758662593095e-22
655	HKO16_RS09880	4301.57220157913	1.30387099180136	0.120955199032848	10.7797845998108	4.28888897849586e-27	8.23026797822129e-26
656	HKO16_RS09885	1773.66955738815	2.03731872189053	0.210697258632687	9.6694125738116	4.06705783992541e-22	5.77220696278657e-21
657	HKO16_RS09900	54.1245938788697	0.758271737985698	0.251427777638825	3.01586302478859	0.002562489896482	0.00536288433592598
658	HKO16_RS09915	107.686414931974	0.924800117337652	0.273730361176106	3.378507642938	0.00072880406558058	0.00169180199342589
659	HKO16_RS09920	256.370152178348	0.897127937022935	0.155942381665137	5.75294494956081	8.77020511248825e-09	3.91624194879845e-08
660	HKO16_RS09940	241.258323305897	0.96433929443241	0.164411723854061	5.86539251476007	4.4807145039545e-09	2.05980757663363e-08
