gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HKO16_RS02950,55.795974826379,0.815730635287845,0.239340581312996,3.40824205745986,0.000653828676351046,0.00276142991750069
HKO16_RS02955,21.471454302667,0.319929116703749,0.365658045962214,0.874940727372397,0.381606157370551,0.530194629288268
HKO16_RS02960,19.2768713811432,-0.490680183051663,0.418078075614206,-1.17365681596863,0.240532513939557,0.378659094304511
HKO16_RS02965,748.64258193951,-0.326163279676323,0.169606324222204,-1.92306083615733,0.0544724100692354,0.11741691156629
HKO16_RS02970,140.583877718815,-0.282311015601788,0.20150287527959,-1.40102723204359,0.161205929905154,0.277731394891844
HKO16_RS02975,390.742475696359,-0.575700530099163,0.133652913974129,-4.30742969218464,1.65162569205554e-05,0.000103006388994531
HKO16_RS02980,713.134529525488,-0.353092426011818,0.115898719244851,-3.04656020629412,0.00231476117066826,0.00832068808899196
HKO16_RS02985,947.958369587672,-0.0881620767093464,0.136750900281414,-0.64469101503479,0.519127440077908,0.66163994576687
HKO16_RS02990,339.289640608795,-0.237339098703784,0.139081588399236,-1.70647388655426,0.0879198842308333,0.173888058558022
HKO16_RS02995,845.677964052158,-0.357228031874247,0.100425615248884,-3.5571405859843,0.00037491353698495,0.0017186457427791
HKO16_RS03000,67.168759752328,0.73173522784502,0.273593784112819,2.67453162438545,0.00748337179237603,0.0228594099976091
HKO16_RS03005,3313.37633685335,-0.743285228702814,0.122632490755095,-6.06107911635916,1.35211298800329e-09,1.653466274872e-08
HKO16_RS03010,5280.2836654378,0.135178799657417,0.0890451294763037,1.51809313381244,0.128990921851791,0.233406203853676
HKO16_RS03015,76.5765310212204,0.0426967936420845,0.227645989477496,0.187557855686736,0.851223266129024,0.913210281495071
HKO16_RS03020,51.4419077148632,0.270252571375711,0.299433293914125,0.902546833864164,0.366766454452582,0.517316273110275
HKO16_RS03025,20.9481198161423,-0.198608905348906,0.422337963436874,-0.470260602984112,0.638168840997713,0.756882385516014
HKO16_RS19295,0.797800289901652,-2.74773286052627,2.49782325436791,-1.1000509566565,0.271309920477897,0.41472292582855
HKO16_RS03030,183.7292728836,-1.19310307541934,0.223924476191597,-5.328149453383,9.92184683130637e-08,9.54435754312299e-07
HKO16_RS03035,9644.9265468647,-0.544844041276453,0.147959273086707,-3.6823919846995,0.000231055776407248,0.00112433122927948
HKO16_RS03040,19.4812561723179,-1.25251684400596,0.500951427149073,-2.50027602702735,0.0124096574202913,0.0347136872433345
HKO16_RS03045,50.6376877508796,-0.369808963999591,0.336811983383537,-1.0979685469756,0.272218223883745,0.415602037443073
HKO16_RS03050,75.4683761593017,0.19043576149233,0.252272113296432,0.754882333223089,0.450319586959057,0.600105375498857
HKO16_RS03055,387.813601604805,-0.598439056801922,0.16214282797125,-3.6908142302047,0.000223537353593481,0.00109200623648408
HKO16_RS03060,2578.29156503756,-0.257370976100966,0.0989075725844364,-2.60213621036196,0.00926450479376058,0.0273189731585911
HKO16_RS03065,2936.90385528847,1.2590855030056,0.163012034623062,7.72388066879247,1.12840486783151e-14,2.57468964355214e-13
HKO16_RS03070,16167.2191223944,0.11212387131309,0.238728332906325,0.469671404093819,0.638589801249332,0.756882385516014
HKO16_RS03075,3.91020306011988,2.10909985462717,1.27599154084098,1.6529105304547,0.0983490736683603,0.190094128960229
HKO16_RS03080,7489.21279132821,-1.05686413611843,0.113759536939294,-9.29033437154731,1.5380437941911e-20,7.99355538592096e-19
HKO16_RS03085,1880.87406514195,0.727335102638157,0.223100250383939,3.26012678778472,0.00111362420184295,0.00437269859737285
HKO16_RS03090,504.739720737726,-0.459125607860809,0.135384639294983,-3.39126809549231,0.000695700113473858,0.00292506721867323
HKO16_RS03095,1477.703323669,-0.199772041124155,0.164590661897755,-1.21375076095298,0.224842914107967,0.358484100806141
HKO16_RS03100,879.803985868077,0.124815321008516,0.215901577111361,0.57811213182633,0.563188416864674,0.697138953327029
HKO16_RS03105,427.829734766984,-0.557803329848859,0.129780464299505,-4.29805312270704,1.7230487264912e-05,0.000106926174701991
HKO16_RS03110,255.967944743571,-0.936610742161487,0.190817527243002,-4.90841043636801,9.18175432538543e-07,7.34147963367357e-06
HKO16_RS03115,1108.8628406743,-0.915700076244062,0.0950555196637515,-9.63331829107085,5.78311507443489e-22,3.43498676325958e-20
HKO16_RS03120,130.7017428433,-0.036645918547096,0.216607617011585,-0.169181116770866,0.865654182318668,0.923924115868926
HKO16_RS03125,267.050406793799,0.026283779673703,0.163762748265103,0.160499136416264,0.872487901848455,0.927906613170969
HKO16_RS03130,117.490926074063,-0.109849142885052,0.17515947725703,-0.627137878037042,0.530568859910172,0.670060301648283
HKO16_RS03135,161.496015581086,0.557204611835339,0.168111785081171,3.31448869908971,0.000918108909683671,0.00368864307554954
HKO16_RS03140,239.783379842177,0.453871065325893,0.41827150200524,1.08511113750276,0.277872435070592,0.42131225771238
HKO16_RS03145,78.8528944586926,-0.447957917072193,0.257851748342372,-1.7372692640323,0.0823396540990486,0.1651205710818
HKO16_RS03150,104.678131573229,0.356404538361981,0.248030759870571,1.43693684826818,0.15073593851566,0.264070169440824
HKO16_RS03155,1435.11139501114,0.315883757105999,0.157007279151453,2.01190517288877,0.0442299340131773,0.098569629333999
HKO16_RS03160,993.234953587538,-0.0135507471862313,0.188233110614518,-0.0719891794912845,0.942610519023836,0.968492191704337
HKO16_RS03165,397.514702032595,-0.200874914837681,0.145182552835281,-1.38360230561303,0.166480261964428,0.284851001495606
HKO16_RS03170,619.983111272068,0.143292424674988,0.116586696953281,1.22906325009283,0.219048092486812,0.352095344538509
HKO16_RS03200,729.110681926324,0.30040721066336,0.176190939099544,1.70500941875131,0.0881926678033786,0.174335426793578
HKO16_RS03205,1046.82573752203,1.38038936845609,0.27698591284745,4.98360856790698,6.24092698083251e-07,5.1553087775442e-06
HKO16_RS03210,36.6705959156192,0.432627996752505,0.328659380134731,1.31634154660413,0.188059432098815,0.312070241646902
HKO16_RS03215,775.025301286164,-0.316224161364609,0.126479549282429,-2.50019993871484,0.0124123232313152,0.0347136872433345
HKO16_RS03220,426.688263123615,-0.337864309613643,0.142039882230428,-2.37865805228938,0.0173757861688112,0.0461136112366606
HKO16_RS03225,957.081837135007,-0.195569686224303,0.0953131741629313,-2.05186416192572,0.0401828656195975,0.0912605855382203
HKO16_RS03230,474.890305850188,0.390626155423732,0.150807695181708,2.59022694401017,0.00959126782700029,0.0281715260664326
HKO16_RS03235,22.1183981836638,-0.925290095460165,0.433893887043006,-2.13252623070132,0.0329636104748286,0.0775297488352034
HKO16_RS03240,109.939090734045,-0.0138910829590522,0.245385077585414,-0.0566093223587201,0.954856408287211,0.974917511544542
HKO16_RS03245,21.523200145284,0.418970498806516,0.678141854142151,0.617821324915144,0.536693124783724,0.675583740375722
HKO16_RS03250,57.6253314856057,0.0857526079325053,0.26101514908327,0.328534984401033,0.74250719711917,0.836382279235381
HKO16_RS03255,48.8486977597957,0.406321537066461,0.331909760404393,1.22419279436497,0.220879506777822,0.35397478131161
HKO16_RS03260,39.9063603242456,0.294177530640014,0.311385276460167,0.944738087761339,0.344792606899114,0.493390357244519
HKO16_RS03265,179.38404063372,-0.100475679180102,0.171904817140652,-0.584484372522811,0.558894476275448,0.694045794279365
HKO16_RS03270,191.046794559562,0.450384874966644,0.182172858995852,2.47229404780269,0.013424904227584,0.0369382291320729
HKO16_RS03275,117.760209414196,-0.458803388429395,0.211285685645885,-2.17148353910899,0.0298946401261904,0.0717072113454453
HKO16_RS03280,143.543444410624,0.55048489394051,0.167222931217853,3.2919222856066,0.000995051042775763,0.00396959595103082
HKO16_RS03285,96.6717580942493,-0.878378410121243,0.231543048277758,-3.79358575718301,0.000148487315181042,0.000753920669480951
HKO16_RS03290,132.878414272578,-0.37542230967786,0.234121917011505,-1.60353338324755,0.108816944934165,0.205135016596295
HKO16_RS03295,483.379503622933,-0.363382378124453,0.135882791886792,-2.67423397090044,0.00749001753872908,0.0228610486377848
HKO16_RS03300,215.27878924661,-0.199311519311673,0.148091268691721,-1.34586948354515,0.178344611953608,0.300076163110731
HKO16_RS03305,88.204917261978,-0.139265510617034,0.253594140539627,-0.549166910247564,0.582890910462063,0.715374807133171
HKO16_RS03310,284.661307895984,-0.268732554868316,0.175001438142261,-1.53560197973836,0.124636028351269,0.227923406000922
HKO16_RS03315,277.944238536013,0.104154615618101,0.164836841145685,0.631864908925593,0.527475155010484,0.667988229540203
HKO16_RS03320,220.866270888185,-0.63402479300489,0.200002522347998,-3.17008398474949,0.00152394882961716,0.00580714513281813
HKO16_RS03325,336.864652087576,-1.1969452072244,0.227364050160197,-5.26444354936963,1.40614596033421e-07,1.32205984511824e-06
HKO16_RS03330,77.488636502927,-0.634471596757175,0.274197732768915,-2.31391992322522,0.0206721150380267,0.0535933564576367
HKO16_RS03335,69.6694596924813,0.108694007511836,0.280728382223146,0.387185672681421,0.698618756118295,0.802157528504038
HKO16_RS03340,16.1445547128863,0.94421824262548,0.55265955555778,1.70849889978382,0.0875438103574536,0.173235821447695
HKO16_RS03345,152.035440858399,0.526264295008277,0.205662290666798,2.55887597722472,0.0105011197786244,0.0303437762251835
HKO16_RS03350,871.450884682196,-0.152185886018732,0.127790792042875,-1.1908986835896,0.233693361404095,0.370385666401578
HKO16_RS03355,580.296608617646,-0.00530032348656602,0.128489681561449,-0.0412509660087465,0.967095823223899,0.978189341451295
HKO16_RS03380,96.8533178872443,1.78177786364729,0.242446637777359,7.34915476651612,1.99464128013442e-13,3.80813656646072e-12
HKO16_RS03385,160.391480909152,1.01890062327935,0.325519545889501,3.13007509424708,0.00174761621817602,0.00651352578527355
HKO16_RS03390,19.9341562808728,0.0108814929758989,0.498084631297829,0.0218466748262151,0.982570261931743,0.988028126383817
HKO16_RS03395,141.936366414249,0.590385203720233,0.244749966580401,2.4121972802243,0.0158566990390353,0.0427799335285292
HKO16_RS03400,22.7343640809135,-0.23018611336195,0.657290393036618,-0.350204591152645,0.726185161436836,0.823699567777096
HKO16_RS03405,42.782088416155,0.0293963988866952,0.305025153557861,0.096373687690379,0.923223789014278,0.957781471957531
HKO16_RS03410,10.6994019593917,-0.856503400495786,0.647438273116337,-1.32291128909193,0.18586488064643,0.309544189981912
HKO16_RS03415,13.9915640594251,1.12037828693162,0.543313978135575,2.06211938587754,0.0391963711333342,0.0895847870721192
HKO16_RS03420,29.3564245282826,-0.164240068112286,0.367432750280838,-0.446993546402038,0.654879719558279,0.769648213124083
HKO16_RS03425,1.46635851821062,-0.305884665883965,1.54600756529078,-0.197854572481625,0.843158847381602,0.907942563137254
HKO16_RS03430,4.15535276626634,-3.25746201533755,1.38148331826617,-2.35794524064598,0.0183764034749558,0.0484186470457886
HKO16_RS03435,53.0790143215594,0.447523258451597,0.33086888138908,1.35256980521338,0.176193104165773,0.297658959723848
HKO16_RS03440,5.58916572386158,-1.90623658988228,1.0212133411292,-1.86663894125636,0.0619520257004369,0.130678962892353
HKO16_RS03445,161.097143980161,0.519764586558224,0.192382380277651,2.70172656044742,0.00689804662125052,0.0214355169203638
HKO16_RS03450,28.5759316726464,0.30866039724865,0.409338144446118,0.754047482348127,0.450820710721973,0.600345587018372
HKO16_RS03455,9.12256626552254,-1.05187754014631,0.747226074184598,-1.40770989729469,0.159216989929211,0.275318843029163
HKO16_RS03460,1.58248871711312,-0.21979582938459,1.70509748470542,-0.128905139651041,0.897432709749986,0.947036999403398
HKO16_RS03465,10.1934532918411,-1.21695390941264,0.591789704954697,-2.05639587715674,0.0397443733780009,0.0906297654969405
HKO16_RS03470,1874.12123382486,-0.147749188785534,0.159794218862836,-0.924621615456308,0.35516276534108,0.505907524897724
HKO16_RS03475,3722.14289873576,0.243789271495845,0.152989106641046,1.5935073865608,0.111046412593571,0.208288559360973
HKO16_RS03480,633.912991161473,0.349102205711374,0.154898982982886,2.25374110913269,0.0242124595653708,0.0605230619195843
HKO16_RS03485,1.75820739831457,-0.962126720380371,1.76951874746746,-0.543722253159153,0.586632616688358,0.718227938385477
HKO16_RS03490,28.2132598009651,-0.9829770032069,0.355390734683213,-2.76590498084623,0.00567650722241514,0.0181086871494267
HKO16_RS03495,2.39120417431123,-2.17739417515062,1.63138748584329,-1.33468853601332,0.18197830718259,0.304954243384349
HKO16_RS03500,1.2483362503198,-4.05682910978629,1.75015138943953,-2.31798753768693,0.0204499983658704,0.0531785225052725
HKO16_RS19475,338.576305911209,-1.03402217313925,0.14423316454038,-7.16910133972527,7.54916616672569e-13,1.34518951408988e-11
HKO16_RS03510,8.00016886741854,-0.517810439600128,0.75377017677511,-0.686960635422724,0.492107534883211,0.639620144332398
HKO16_RS03515,13.9772328587922,-0.112826175450181,0.656798267798411,-0.171782084365683,0.863608850748703,0.922267214469648
HKO16_RS03520,47.557181992364,0.873916576752595,0.327733340475875,2.66654767404394,0.00766347364203915,0.0232765571172975
HKO16_RS03525,6223.79037517346,0.159126949478373,0.134955603718765,1.17910590663563,0.238356006906577,0.376182276610887
HKO16_RS03530,5707.62744788047,0.694575767343728,0.149069711892978,4.65940235963148,3.17128778992301e-06,2.29091870847334e-05
HKO16_RS03535,21048.9978532841,0.230465209867612,0.0936245502669277,2.46158949987525,0.0138322881509403,0.0379475236516266
HKO16_RS19315,0.13406798179661,-0.240785528544052,4.84471980985423,-0.0497006097348066,0.960360970563628,0.977381110718127
HKO16_RS03540,1298.23710548469,0.899448106444471,0.142231235732092,6.32384371699251,2.55135772544608e-10,3.34988793284885e-09
HKO16_RS03545,2491.9278538443,0.68626533329379,0.135170525316639,5.07703385546665,3.83372582093663e-07,3.32281482064648e-06
HKO16_RS03550,485.400892378734,1.69149142526725,0.224362511762866,7.53910005721018,4.73225784000163e-14,9.9971498177184e-13
HKO16_RS03555,54.5089098463028,-0.782130933777714,0.274222145610474,-2.85218005291488,0.00434204984244753,0.0143308204755172
HKO16_RS03560,423.65410735556,-0.893783869384534,0.149953879677763,-5.96039176382229,2.51633929130094e-09,2.95176853543828e-08
HKO16_RS03565,1371.31894170812,-0.986560694807533,0.110796332164705,-8.90427214992057,5.37374667224395e-19,2.33820465669033e-17
HKO16_RS03570,6938.40151213948,-0.65512207722357,0.120437291927654,-5.43952846114388,5.34217749210195e-08,5.3166032381504e-07
HKO16_RS03575,1837.85330215275,-0.731443203188833,0.14756246127628,-4.95683791705912,7.16496997824667e-07,5.82854731708675e-06
HKO16_RS03580,3453.88985578335,-0.530472254804528,0.120262601813384,-4.41094942904762,1.02918354769128e-05,6.73287558646985e-05
HKO16_RS03585,11912.4084878721,-0.380902013498644,0.125778167697149,-3.02836351071503,0.00245882121116028,0.00877653579657351
HKO16_RS03590,1968.36149851613,-0.381660964739431,0.122392599633605,-3.11833367280354,0.00181876766203408,0.00673177902208855
HKO16_RS03595,1764.94116177163,-0.292609797752206,0.144327336718325,-2.02740384743103,0.0426211287994253,0.0957887471275973
HKO16_RS03600,2125.49067841155,0.0746739993155429,0.111896755089224,0.66734731723006,0.50455030884631,0.650371083604165
HKO16_RS03605,461.8049275128,-0.0778432519600357,0.127927971664215,-0.608492817851897,0.542860667990622,0.680530860844526
